Index,Day,Time,Light,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp11,Sp12,Sp13,Sp14,Sp17,Sp18,Sp19,Sp21,Sp22,Sp23
15156,5,2024-04-28 04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15157,5,2024-04-28 04:19:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15158,5,2024-04-28 04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15159,5,2024-04-28 04:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15160,5,2024-04-28 04:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15161,5,2024-04-28 04:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15162,5,2024-04-28 04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15163,5,2024-04-28 04:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15164,5,2024-04-28 04:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15165,5,2024-04-28 04:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15166,5,2024-04-28 04:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15167,5,2024-04-28 04:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15168,5,2024-04-28 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15169,5,2024-04-28 04:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15170,5,2024-04-28 04:32:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15171,5,2024-04-28 04:33:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15172,5,2024-04-28 04:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15173,5,2024-04-28 04:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15174,5,2024-04-28 04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15175,5,2024-04-28 04:37:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15176,5,2024-04-28 04:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15177,5,2024-04-28 04:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
15178,5,2024-04-28 04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15179,5,2024-04-28 04:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15180,5,2024-04-28 04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15181,5,2024-04-28 04:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15182,5,2024-04-28 04:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15183,5,2024-04-28 04:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15184,5,2024-04-28 04:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,5,2024-04-28 04:47:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15186,5,2024-04-28 04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,5,2024-04-28 04:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15188,5,2024-04-28 04:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15189,5,2024-04-28 04:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0
15190,5,2024-04-28 04:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0
15191,5,2024-04-28 04:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15192,5,2024-04-28 04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15193,5,2024-04-28 04:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15194,5,2024-04-28 04:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15195,5,2024-04-28 04:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15196,5,2024-04-28 04:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15197,5,2024-04-28 04:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15198,5,2024-04-28 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15199,5,2024-04-28 05:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15200,5,2024-04-28 05:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15201,5,2024-04-28 05:03:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15202,5,2024-04-28 05:04:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
15203,5,2024-04-28 05:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
15204,5,2024-04-28 05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15205,5,2024-04-28 05:07:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0
15206,5,2024-04-28 05:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
15207,5,2024-04-28 05:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15208,5,2024-04-28 05:10:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15209,5,2024-04-28 05:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15210,5,2024-04-28 05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15211,5,2024-04-28 05:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15212,5,2024-04-28 05:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15213,5,2024-04-28 05:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15214,5,2024-04-28 05:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15215,5,2024-04-28 05:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15216,5,2024-04-28 05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15217,5,2024-04-28 05:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15218,5,2024-04-28 05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15219,5,2024-04-28 05:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15220,5,2024-04-28 05:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15221,5,2024-04-28 05:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15222,5,2024-04-28 05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15223,5,2024-04-28 05:25:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15224,5,2024-04-28 05:26:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15225,5,2024-04-28 05:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15226,5,2024-04-28 05:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15227,5,2024-04-28 05:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15228,5,2024-04-28 05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15229,5,2024-04-28 05:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15230,5,2024-04-28 05:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15231,5,2024-04-28 05:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15232,5,2024-04-28 05:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15233,5,2024-04-28 05:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
15234,5,2024-04-28 05:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15235,5,2024-04-28 05:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15236,5,2024-04-28 05:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237,5,2024-04-28 05:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15238,5,2024-04-28 05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15239,5,2024-04-28 05:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15240,5,2024-04-28 05:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15241,5,2024-04-28 05:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15242,5,2024-04-28 05:44:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15243,5,2024-04-28 05:45:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15244,5,2024-04-28 05:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15245,5,2024-04-28 05:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15246,5,2024-04-28 05:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15247,5,2024-04-28 05:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15248,5,2024-04-28 05:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15249,5,2024-04-28 05:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15250,5,2024-04-28 05:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15251,5,2024-04-28 05:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15252,5,2024-04-28 05:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15253,5,2024-04-28 05:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15254,5,2024-04-28 05:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15255,5,2024-04-28 05:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15256,5,2024-04-28 05:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15257,5,2024-04-28 05:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15258,5,2024-04-28 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15259,5,2024-04-28 06:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15260,5,2024-04-28 06:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15261,5,2024-04-28 06:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15262,5,2024-04-28 06:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15263,5,2024-04-28 06:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15264,5,2024-04-28 06:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15265,5,2024-04-28 06:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15266,5,2024-04-28 06:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15267,5,2024-04-28 06:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15268,5,2024-04-28 06:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15269,5,2024-04-28 06:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15270,5,2024-04-28 06:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15271,5,2024-04-28 06:13:00,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
15272,5,2024-04-28 06:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15273,5,2024-04-28 06:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15274,5,2024-04-28 06:16:00,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
15275,5,2024-04-28 06:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15276,5,2024-04-28 06:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15277,5,2024-04-28 06:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15278,5,2024-04-28 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15279,5,2024-04-28 06:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15280,5,2024-04-28 06:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15281,5,2024-04-28 06:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15282,5,2024-04-28 06:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15283,5,2024-04-28 06:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15284,5,2024-04-28 06:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15285,5,2024-04-28 06:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15286,5,2024-04-28 06:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15287,5,2024-04-28 06:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15288,5,2024-04-28 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15289,5,2024-04-28 06:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15290,5,2024-04-28 06:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15291,5,2024-04-28 06:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15292,5,2024-04-28 06:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15293,5,2024-04-28 06:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15294,5,2024-04-28 06:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,5,2024-04-28 06:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15296,5,2024-04-28 06:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15297,5,2024-04-28 06:39:00,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
15298,5,2024-04-28 06:40:00,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
15299,5,2024-04-28 06:41:00,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
15300,5,2024-04-28 06:42:00,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
15301,5,2024-04-28 06:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15302,5,2024-04-28 06:44:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15303,5,2024-04-28 06:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15304,5,2024-04-28 06:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15305,5,2024-04-28 06:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15306,5,2024-04-28 06:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15307,5,2024-04-28 06:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15308,5,2024-04-28 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15309,5,2024-04-28 06:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15310,5,2024-04-28 06:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15311,5,2024-04-28 06:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15312,5,2024-04-28 06:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15313,5,2024-04-28 06:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15314,5,2024-04-28 06:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15315,5,2024-04-28 06:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15316,5,2024-04-28 06:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
15317,5,2024-04-28 06:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
15318,5,2024-04-28 07:00:00,1,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0
15319,5,2024-04-28 07:01:00,1,0,3,0,0,11,0,0,0,0,0,3,0,0,5,3,0,0
15320,5,2024-04-28 07:02:00,1,3,1,5,0,3,0,0,0,0,0,5,0,0,0,0,0,0
15321,5,2024-04-28 07:03:00,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15322,5,2024-04-28 07:04:00,1,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
15323,5,2024-04-28 07:05:00,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
15324,5,2024-04-28 07:06:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15325,5,2024-04-28 07:07:00,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15326,5,2024-04-28 07:08:00,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15327,5,2024-04-28 07:09:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15328,5,2024-04-28 07:10:00,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
15329,5,2024-04-28 07:11:00,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
15330,5,2024-04-28 07:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15331,5,2024-04-28 07:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15332,5,2024-04-28 07:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15333,5,2024-04-28 07:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15334,5,2024-04-28 07:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15335,5,2024-04-28 07:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15336,5,2024-04-28 07:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
15337,5,2024-04-28 07:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15338,5,2024-04-28 07:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15339,5,2024-04-28 07:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15340,5,2024-04-28 07:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341,5,2024-04-28 07:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15342,5,2024-04-28 07:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15343,5,2024-04-28 07:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15344,5,2024-04-28 07:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15345,5,2024-04-28 07:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15346,5,2024-04-28 07:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15347,5,2024-04-28 07:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15348,5,2024-04-28 07:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15349,5,2024-04-28 07:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15350,5,2024-04-28 07:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15351,5,2024-04-28 07:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15352,5,2024-04-28 07:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15353,5,2024-04-28 07:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15354,5,2024-04-28 07:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15355,5,2024-04-28 07:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15356,5,2024-04-28 07:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15357,5,2024-04-28 07:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15358,5,2024-04-28 07:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15359,5,2024-04-28 07:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15360,5,2024-04-28 07:42:00,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15361,5,2024-04-28 07:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15362,5,2024-04-28 07:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15363,5,2024-04-28 07:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15364,5,2024-04-28 07:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15365,5,2024-04-28 07:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15366,5,2024-04-28 07:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15367,5,2024-04-28 07:49:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15368,5,2024-04-28 07:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15369,5,2024-04-28 07:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15370,5,2024-04-28 07:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15371,5,2024-04-28 07:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15372,5,2024-04-28 07:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15373,5,2024-04-28 07:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15374,5,2024-04-28 07:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15375,5,2024-04-28 07:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15376,5,2024-04-28 07:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15377,5,2024-04-28 07:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15378,5,2024-04-28 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15379,5,2024-04-28 08:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15380,5,2024-04-28 08:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15381,5,2024-04-28 08:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15382,5,2024-04-28 08:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15383,5,2024-04-28 08:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15384,5,2024-04-28 08:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15385,5,2024-04-28 08:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15386,5,2024-04-28 08:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15387,5,2024-04-28 08:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15388,5,2024-04-28 08:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15389,5,2024-04-28 08:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390,5,2024-04-28 08:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15391,5,2024-04-28 08:13:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
15392,5,2024-04-28 08:14:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
15393,5,2024-04-28 08:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15394,5,2024-04-28 08:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15395,5,2024-04-28 08:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15396,5,2024-04-28 08:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15397,5,2024-04-28 08:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15398,5,2024-04-28 08:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15399,5,2024-04-28 08:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15400,5,2024-04-28 08:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15401,5,2024-04-28 08:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15402,5,2024-04-28 08:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,5,2024-04-28 08:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15404,5,2024-04-28 08:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405,5,2024-04-28 08:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15406,5,2024-04-28 08:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407,5,2024-04-28 08:29:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15408,5,2024-04-28 08:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409,5,2024-04-28 08:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15410,5,2024-04-28 08:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15411,5,2024-04-28 08:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412,5,2024-04-28 08:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
